sku_id,product_id,shade_name,list_price,sale_price,size,oz_value,g_value,ml_value,fl_oz_value,badge,in_stock,image_url,price_per_oz,price_per_g
2783256,P506130,Pink Peony,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2783256-main-zoom.jpg,,
2783249,P506130,Paradise Pink,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2783249-main-zoom.jpg,,
2785376,P506130,Papaya Pop,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2785376-main-zoom.jpg,,
2679561,P506130,Barely Blushing,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2679561-main-zoom.jpg,,
2679579,P506130,Pinch Me Pink,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2679579-main-zoom.jpg,,
2679587,P506130,Just Peachy,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2679587-main-zoom.jpg,,
2679595,P506130,Rose Crush,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2679595-main-zoom.jpg,,
2679603,P506130,Berry Punch,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2679603-main-zoom.jpg,,
2679553,P506130,Perfect Pink,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2679553-main-zoom.jpg,,
2868123,P516850,Pinky Glow,44.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868123-main-zoom.jpg,,
2868016,P516850,Rosy Glow,44.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868016-main-zoom.jpg,,
2868115,P516850,Peachy Glow,44.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868115-main-zoom.jpg,,
2868073,P516850,Pretty Glow,44.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868073-main-zoom.jpg,,
2868107,P516850,Cherry Glow,44.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868107-main-zoom.jpg,,
2868099,P516850,Berry Glow,44.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868099-main-zoom.jpg,,
2914901,P515371,Cherry Flush,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2914901-main-zoom.jpg?pb=clean-planet-aware,,
2845071,P515371,Watermelon Flush,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2845071-main-zoom.jpg?pb=clean-planet-aware,,
2845030,P515371,Berry Flush,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2845030-main-zoom.jpg?pb=clean-planet-aware,,
2914919,P515371,Dragonfruit Flush,25.0,,,,,,,Clean plus Planet Aware,False,https://www.sephora.com/productimages/sku/s2914919-main-zoom.jpg?pb=clean-planet-aware,,
2954642,P518601,"Strawberry Latte - Strawberry Fizz, Rose Chai, Latte, Pink Espresso",43.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2954642-main-zoom.jpg,,
2906345,P518601,"Toasty Peach - Peach Fizz, Baby Coral, Spiced Tangerine, Sunset Lychee",43.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2906345-main-zoom.jpg,,
2906329,P518601,"Baby Pink - Pink Fizz, Cotton Candy, Papaya Pop, Ube Jelly",43.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2906329-main-zoom.jpg,,
2906337,P518601,"Rose Berry - Berry Fizz, Pink Velvet, Strawberry Cream, Bronze Berry",43.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2906337-main-zoom.jpg,,
2642502,P504072,Golden Hour,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2642502-main-zoom.jpg,,
2642494,P504072,Tequila Sunset,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2642494-main-zoom.jpg,,
2642528,P504072,Head In The Clouds,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2642528-main-zoom.jpg,,
2839280,P504072,Super Candy Clouds,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2839280-main-zoom.jpg,,
2642536,P504072,Watermelon Rain,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2642536-main-zoom.jpg,,
2839272,P504072,Berry Dreamy,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2839272-main-zoom.jpg,,
2642486,P504072,Candy Clouds,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2642486-main-zoom.jpg,,
2642510,P504072,Velvet Crush,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2642510-main-zoom.jpg,,
2807055,P512289,"Blush, Please",34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2807055-main-zoom.jpg,,
2808376,P512289,Ginger Luck,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808376-main-zoom.jpg,,
2808368,P512289,True Harmony,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808368-main-zoom.jpg,,
2808335,P512289,Grand,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808335-main-zoom.jpg,,
2808293,P512289,Totally Synced,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808293-main-zoom.jpg,,
2872539,P512289,Cheer Up,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2872539-main-zoom.jpg,,
2808350,P512289,Plush Pepper,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808350-main-zoom.jpg,,
2808277,P512289,Heat Index,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808277-main-zoom.jpg,,
2808301,P512289,Big Diva Energy,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2808301-main-zoom.jpg,,
2872521,P512289,Pinch Of Marrakesh,34.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2872521-main-zoom.jpg,,
2879328,P518147,Soft Strawberry - neutral pink,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2879328-main-zoom.jpg?pb=clean-at-sephora,,
2879310,P518147,Pink Sunset - warm peachy pink,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2879310-main-zoom.jpg?pb=clean-at-sephora,,
2879286,P518147,Sweet Ros&#233; - cool baby pink,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2879286-main-zoom.jpg?pb=clean-at-sephora,,
2879336,P518147,Dusty Rose - cool dusty rose,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2879336-main-zoom.jpg?pb=clean-at-sephora,,
2879278,P518147,Toasted Terracotta - warm rose,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2879278-main-zoom.jpg?pb=clean-at-sephora,,
2879294,P518147,Berry Spritz - neutral berry,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2879294-main-zoom.jpg?pb=clean-at-sephora,,
2670990,P506281,Petal,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2670990-main-zoom.jpg?pb=clean-at-sephora,,
2869071,P506281,Coquette,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869071-main-zoom.jpg?pb=clean-at-sephora,,
2869063,P506281,Poppet,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869063-main-zoom.jpg?pb=clean-at-sephora,,
2836625,P504051,Red Velvet,27.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2836625-main-zoom.jpg,,
2654010,P504051,Rosé N Brunch,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2654010-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2654028,P504051,Jubilee,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2654028-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2654051,P504051,Primadonna,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2654051-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2654044,P504051,Golden Hour,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2654044-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2654036,P504051,Bellini,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2654036-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2654069,P504051,Dancing Queen,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2654069-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2738672,P504051,IT Girl,27.0,,,,,,,allure 2023 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2738672-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge,,
2836682,P504051,Grape Soda,27.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2836682-main-zoom.jpg,,
2836633,P504051,Spiced Latte,27.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2836633-main-zoom.jpg,,
2836724,P504051,Creme Bruelee,27.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2836724-main-zoom.jpg,,
2378586,P384963,At Night,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2378586-main-zoom.jpg,,
2378578,P384963,Sublime Flush,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2378578-main-zoom.jpg,,
1581297,P384963,Dim Infusion,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1581297-main-zoom.jpg,,
1581313,P384963,Luminous Flush,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1581313-main-zoom.jpg,,
1581289,P384963,Diffused Heat,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1581289-main-zoom.jpg,,
1581321,P384963,Mood Exposure,48.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1581321-main-zoom.jpg,,
1963651,P384963,Luminous Flush,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1963651-main-zoom.jpg,,
1963644,P384963,Diffused Heat,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1963644-main-zoom.jpg,,
1959063,P384963,Mood Exposure,32.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s1959063-main-zoom.jpg,,
2756062,P511166,Orgasm – 777,18.0,,,,,,,allure 2024 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2756062-main-zoom.jpg?pb=allure-2024-bestofbeauty,,
2756070,P511166,Orgasm Edge – 778,18.0,,,,,,,allure 2024 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2756070-main-zoom.jpg?pb=allure-2024-bestofbeauty,,
2867588,P516161,(Mini) Pale Petal,16.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2867588-main-zoom.jpg,,
2867596,P516161,(Mini) Watermelon,16.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2867596-main-zoom.jpg,,
2434165,P468431,Petal,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2434165-main-zoom.jpg?pb=clean-at-sephora,,
2771939,P468431,Coquette,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2771939-main-zoom.jpg?pb=clean-at-sephora,,
2771921,P468431,Garconne,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2771921-main-zoom.jpg?pb=clean-at-sephora,,
2434116,P468431,Bichette,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2434116-main-zoom.jpg?pb=clean-at-sephora,,
2434124,P468431,Chouchette,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2434124-main-zoom.jpg?pb=clean-at-sephora,,
2434157,P468431,Minette,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2434157-main-zoom.jpg?pb=clean-at-sephora,,
2670990,P468431,Petal,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2670990-main-zoom.jpg?pb=clean-at-sephora,,
2434132,P468431,Poppet,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2434132-main-zoom.jpg?pb=clean-at-sephora,,
2434140,P468431,Dou Dou,48.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2434140-main-zoom.jpg?pb=clean-at-sephora,,
2869071,P468431,Coquette,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869071-main-zoom.jpg?pb=clean-at-sephora,,
2869063,P468431,Poppet,26.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2869063-main-zoom.jpg?pb=clean-at-sephora,,
2649390,P504521,Puff,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649390-main-zoom.jpg,,
2649366,P504521,Dusk,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649366-main-zoom.jpg,,
2649382,P504521,Beam,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649382-main-zoom.jpg,,
2818003,P504521,Wisp,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2818003-main-zoom.jpg,,
2649341,P504521,Dawn,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649341-main-zoom.jpg,,
2649358,P504521,Spark,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649358-main-zoom.jpg,,
2649374,P504521,Storm,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649374-main-zoom.jpg,,
2649333,P504521,Haze,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649333-main-zoom.jpg,,
2649325,P504521,Eve,24.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2649325-main-zoom.jpg,,
2679447,P505541,Quartzglow,28.0,,,,,,,allure 2024 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2679447-main-zoom.jpg?pb=allure-2024-bestofbeauty,,
2679454,P505541,Mauveglow,28.0,,,,,,,allure 2024 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2679454-main-zoom.jpg?pb=allure-2024-bestofbeauty,,
2679470,P505541,Peachglow,28.0,,,,,,,allure 2024 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2679470-main-zoom.jpg?pb=allure-2024-bestofbeauty,,
2679488,P505541,Bronzeglow,28.0,,,,,,,allure 2024 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2679488-main-zoom.jpg?pb=allure-2024-bestofbeauty,,
2952737,P521356,P72 Dahlia,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952737-main-zoom.jpg,,
2952711,P521356,P71 Bow,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952711-main-zoom.jpg,,
2952729,P521356,P75 Tulip,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952729-main-zoom.jpg,,
2952786,P521356,P76 Waterlily,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952786-main-zoom.jpg,,
2952794,P521356,086 Peach,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952794-main-zoom.jpg,,
2952752,P521356,R68 Cherry,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952752-main-zoom.jpg,,
2952760,P521356,P79 Mauve,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952760-main-zoom.jpg,,
2952778,P521356,B32 Caffee,42.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2952778-main-zoom.jpg,,
2449726,P472325,Creamy Peach,32.0,,,,,,,2021 Allure Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2449726-main-zoom.jpg?pb=allure-best-2021-badge,,
2449734,P472325,Desert Rose,32.0,,,,,,,2021 Allure Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2449734-main-zoom.jpg?pb=allure-best-2021-badge,,
2449742,P472325,Mellow Mauve,32.0,,,,,,,2021 Allure Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2449742-main-zoom.jpg?pb=allure-best-2021-badge,,
2449718,P472325,Poppy Pink,32.0,,,,,,,2021 Allure Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2449718-main-zoom.jpg?pb=allure-best-2021-badge,,
2449700,P472325,Wildberry,32.0,,,,,,,2021 Allure Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2449700-main-zoom.jpg?pb=allure-best-2021-badge,,
2306322,P437097,Rally,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2306322-main-zoom.jpg?pb=clean-at-sephora,,
2141992,P437097,Werk,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2141992-main-zoom.jpg?pb=clean-at-sephora,,
2448496,P437097,Swerve,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2448496-main-zoom.jpg?pb=clean-at-sephora,,
2448488,P437097,Dash,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2448488-main-zoom.jpg?pb=clean-at-sephora,,
2639656,P437097,Muse,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2639656-main-zoom.jpg?pb=clean-at-sephora,,
2306306,P437097,Quirk,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2306306-main-zoom.jpg?pb=clean-at-sephora,,
2306314,P437097,Quickie,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2306314-main-zoom.jpg?pb=clean-at-sephora,,
2257251,P437097,Perk,24.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2257251-main-zoom.jpg?pb=clean-at-sephora,,
2735900,P509577,Courageous,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735900-main-zoom.jpg?pb=allure-2024-clean,,
2735892,P509577,Outgoing,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735892-main-zoom.jpg?pb=allure-2024-clean,,
2735918,P509577,Focused,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735918-main-zoom.jpg?pb=allure-2024-clean,,
2735868,P509577,Elite,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735868-main-zoom.jpg?pb=allure-2024-clean,,
2735850,P509577,Bubbly,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735850-main-zoom.jpg?pb=allure-2024-clean,,
2735876,P509577,Curvy,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735876-main-zoom.jpg?pb=allure-2024-clean,,
2735884,P509577,Unfazed,24.0,,,,,,,allure 2024 Clean Beauty Winner,False,https://www.sephora.com/productimages/sku/s2735884-main-zoom.jpg?pb=allure-2024-clean,,
2962694,P522100,2 x 0.06 oz/2 x 2 mL,25.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2962694-main-zoom.jpg,,
2962686,P522100,2 x 0.06 oz/2 x 2 mL,25.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2962686-main-zoom.jpg,,
2867919,P517325,Rush,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867919-main-zoom.jpg?pb=clean-at-sephora,,
2867950,P517325,Crush,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867950-main-zoom.jpg?pb=clean-at-sephora,,
2867927,P517325,Chill,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867927-main-zoom.jpg?pb=clean-at-sephora,,
2867984,P517325,Cozy,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867984-main-zoom.jpg?pb=clean-at-sephora,,
2867976,P517325,Shy,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867976-main-zoom.jpg?pb=clean-at-sephora,,
2867943,P517325,Ruddy,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867943-main-zoom.jpg?pb=clean-at-sephora,,
2867968,P517325,Blaze,34.0,,,,,,,Clean at Sephora,False,https://www.sephora.com/productimages/sku/s2867968-main-zoom.jpg?pb=clean-at-sephora,,
2960367,P522057,01 Crunchy Almond,18.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2960367-main-zoom.jpg,,
2960631,P522057,03 Wild Peony,18.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2960631-main-zoom.jpg,,
2960474,P522057,02 Tangy Grapefruit,18.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2960474-main-zoom.jpg,,
2960425,P522057,05 Spicy Poppy,18.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2960425-main-zoom.jpg,,
2961118,P522057,06 Dramatic Plum,18.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2961118-main-zoom.jpg,,
2961027,P522057,04 Toasted Raspberry,18.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2961027-main-zoom.jpg,,
2891901,P517845,Orgasm Crave,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891901-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891968,P517845,Swing,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891968-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891919,P517845,Behave,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891919-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891927,P517845,Hot Take,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891927-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891950,P517845,Trance,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891950-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891984,P517845,Sinful,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891984-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891885,P517845,Bad Habit,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891885-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891893,P517845,Dolce Vita,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891893-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891992,P517845,Dazed,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891992-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891877,P517845,Fierce,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891877-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891943,P517845,Fling,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891943-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2891976,P517845,Sex Appeal,40.0,,,,,,,allure 2025 Best of Beauty Award Winner,False,https://www.sephora.com/productimages/sku/s2891976-main-zoom.jpg?pb=allure-2025-best-of-beauty-award-winner,,
2902617,P518494,Puff,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902617-main-zoom.jpg,,
2892016,P518494,Billow,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2892016-main-zoom.jpg,,
2902658,P518494,Beam,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902658-main-zoom.jpg,,
2902583,P518494,Gale,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902583-main-zoom.jpg,,
2902609,P518494,Bloom,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902609-main-zoom.jpg,,
2902633,P518494,Float,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902633-main-zoom.jpg,,
2902591,P518494,Soar,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902591-main-zoom.jpg,,
2902641,P518494,Burst,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902641-main-zoom.jpg,,
2902625,P518494,Storm,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902625-main-zoom.jpg,,
2902575,P518494,Plume,26.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2902575-main-zoom.jpg,,
2868768,P516173,220 Swanky Mauve,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868768-main-zoom.jpg,,
2868826,P516173,102 Starfire Gold,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868826-main-zoom.jpg,,
2868792,P516173,112 Fiery Opal,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868792-main-zoom.jpg,,
2868818,P516173,104 Glazed Rose,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868818-main-zoom.jpg,,
2868909,P516173,160 Glorious Bronze,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868909-main-zoom.jpg,,
2868750,P516173,168 Blazing Fudge,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868750-main-zoom.jpg,,
2868693,P516173,126 Peachy Coral,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868693-main-zoom.jpg,,
2868917,P516173,308 Vivid Coral,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868917-main-zoom.jpg,,
2868651,P516173,326 Epic Pumpkin,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868651-main-zoom.jpg,,
2868677,P516173,101 Blushing Pink,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868677-main-zoom.jpg,,
2868875,P516173,228 Cheeky Fuchsia,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868875-main-zoom.jpg,,
2868800,P516173,226 Daring Pink,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868800-main-zoom.jpg,,
2868867,P516173,282 Iconic Purple,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868867-main-zoom.jpg,,
2868776,P516173,808 Boundless Berry,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868776-main-zoom.jpg,,
2868859,P516173,424 Flaming Hot Red,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868859-main-zoom.jpg,,
2868883,P516173,600 Anywhere Caffeine,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868883-main-zoom.jpg,,
2868842,P516173,606 Wherever Walnut,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868842-main-zoom.jpg,,
2868834,P516173,404 Ardent Dune,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868834-main-zoom.jpg,,
2868727,P516173,414 Sunny Tawny,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868727-main-zoom.jpg,,
2868933,P516173,432 Luminous Taupe,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868933-main-zoom.jpg,,
2868891,P516173,436 Spicy Caramel,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868891-main-zoom.jpg,,
2868610,P516173,506 Endless Cacao,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868610-main-zoom.jpg,,
2868925,P516173,608 Limitless Brown,35.0,,,,,,,,False,https://www.sephora.com/productimages/sku/s2868925-main-zoom.jpg,,
