shade_url,brand,product_name,shade,swatch_img_url,swatch_alt,description,price,standard_value,standard_unit,product_id,shade_id,product_image_url,rgb_r,rgb_g,rgb_b,lab_L,lab_a,lab_b,rgb,lab,L_axis,b_axis,hex_color
https://www.ulta.com/p/everlasting-refillable-blush-pimprod2021341?sku=2571835,KVD Beauty,Everlasting Refillable Blush,Peony,https://media.ultainc.com/i/ulta/2571835_sw?img404=2571835&w=80&fmt=auto,Peony Everlasting Refillable Blush not available,soft petal pink,29.5,6.24,g,2021341,2571835,https://media.ulta.com/i/ulta/2571835?w=1080&h=1080&fmt=auto,223,120,124,62.15,40.28,15.95,"223,120,124","62.15,40.28,15.95",62.15,15.95,#df787c
https://www.ulta.com/p/everlasting-refillable-blush-pimprod2021341?sku=2571833,KVD Beauty,Everlasting Refillable Blush,Snapdragon,https://media.ultainc.com/i/ulta/2571833_sw?img404=2571833&w=80&fmt=auto,Snapdragon Everlasting Refillable Blush,coco crimson,29.5,6.24,g,2021341,2571833,https://media.ulta.com/i/ulta/2571833?w=1080&h=1080&fmt=auto,116,54,54,30.92,27.22,12.88,"116,54,54","30.92,27.22,12.88",30.92,12.88,#743636
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597351,CoverGirl,Clean Fresh All Over Dewy Tint,Fuchsia Passion,https://media.ultainc.com/i/ulta/2597351_sw?img404=2597351&w=80&fmt=auto,Fuchsia Passion Clean Fresh All Over Dewy Tint,,5.49,9.36,g,2033619,2597351,https://media.ulta.com/i/ulta/2597351?w=1080&h=1080&fmt=auto,201,76,84,49.77,50.27,21.94,"201,76,84","49.77,50.27,21.94",49.77,21.94,#c94c54
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597354,CoverGirl,Clean Fresh All Over Dewy Tint,Mauvy Kiss,https://media.ultainc.com/i/ulta/2597354_sw?img404=2597354&w=80&fmt=auto,Mauvy Kiss Clean Fresh All Over Dewy Tint,,5.49,9.36,g,2033619,2597354,https://media.ulta.com/i/ulta/2597354?w=1080&h=1080&fmt=auto,173,101,112,51.11,30.29,6.44,"173,101,112","51.11,30.29,6.44",51.11,6.44,#ad6570
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597355,CoverGirl,Clean Fresh All Over Dewy Tint,Dreamy Pink,https://media.ultainc.com/i/ulta/2597355_sw?img404=2597355&w=80&fmt=auto,Dreamy Pink Clean Fresh All Over Dewy Tint,,5.49,9.36,g,2033619,2597355,https://media.ulta.com/i/ulta/2597355?w=1080&h=1080&fmt=auto,224,122,112,62.46,38.46,23.2,"224,122,112","62.46,38.46,23.2",62.46,23.2,#e07a70
https://www.ulta.com/p/clean-fresh-all-over-dewy-tint-pimprod2033619?sku=2597356,CoverGirl,Clean Fresh All Over Dewy Tint,Cozy Coral,https://media.ultainc.com/i/ulta/2597356_sw?img404=2597356&w=80&fmt=auto,Cozy Coral Clean Fresh All Over Dewy Tint,,5.49,9.36,g,2033619,2597356,https://media.ulta.com/i/ulta/2597356?w=1080&h=1080&fmt=auto,248,127,98,66.54,43.81,36.87,"248,127,98","66.54,43.81,36.87",66.54,36.87,#f87f62
https://www.ulta.com/p/glowtour-duo-ph-blush-contour-stick-pimprod2047143?sku=2628526,DIBS Beauty,GlowTour Duo pH Blush + Contour Stick,Aura,https://media.ultainc.com/i/ulta/2628526_sw?img404=2628526&w=24&fmt=auto,Aura GlowTour Duo pH Blush + Contour Stick,ph blush / dewy highlighter,38.0,9.64,g,2047143,2628526,https://media.ulta.com/i/ulta/2628526?w=1080&h=1080&fmt=auto,251,169,202,77.97,34.66,-4.4,"251,169,202","77.97,34.66,-4.4",77.97,-4.4,#fba9ca
https://www.ulta.com/p/thailor-blush-duo-mkt77000411?sku=77000833,KimChi Chic Beauty,Thailor Blush Duo,01 Pinky,https://media.ultainc.com/i/ulta/77000833_sw?img404=77000833&w=80&fmt=auto,01 Pinky Thailor Blush Duo,,16.0,7.09,g,77000411,77000833,https://media.ulta.com/i/ulta/77000833?w=1080&h=1080&fmt=auto,250,166,167,76.31,31.13,12.29,"250,166,167","76.31,31.13,12.29",76.31,12.29,#faa6a7
https://www.ulta.com/p/thailor-blush-duo-mkt77000411?sku=77000835,KimChi Chic Beauty,Thailor Blush Duo,02 Mercedes R,https://media.ultainc.com/i/ulta/77000835_sw?img404=77000835&w=80&fmt=auto,02 Mercedes R Thailor Blush Duo,,16.0,7.09,g,77000411,77000835,https://media.ulta.com/i/ulta/77000835?w=1080&h=1080&fmt=auto,242,115,133,64.03,50.39,13.82,"242,115,133","64.03,50.39,13.82",64.03,13.82,#f27385
https://www.ulta.com/p/thailor-blush-duo-mkt77000411?sku=77000850,KimChi Chic Beauty,Thailor Blush Duo,03 Grace,https://media.ultainc.com/i/ulta/77000850_sw?img404=77000850&w=80&fmt=auto,03 Grace Thailor Blush Duo,,16.0,7.09,g,77000411,77000850,https://media.ulta.com/i/ulta/77000850?w=1080&h=1080&fmt=auto,234,166,158,74.34,24.05,14.18,"234,166,158","74.34,24.05,14.18",74.34,14.18,#eaa69e
